Date,adj_close,close,high,low,open,volume,return_1d,ma_5,ma_20,vol_20,target,return_5d,return_20d,close_to_ma_5,close_to_ma_20,ma_5_20_spread,volume_ratio_20,intraday_range,overnight_gap
2020-01-29,50.963565826416016,57.189998626708984,57.52000045776367,56.849998474121094,57.52000045776367,7693400,0.001751593516444494,56.949999237060545,,,0,-0.019880032180747742,,0.0042142123417669985,,,,0.01171536981519829,0.007531972394928976
2020-01-30,49.72490310668945,55.79999923706055,56.040000915527344,55.060001373291016,55.08000183105469,10295700,-0.024304938328837067,56.61399917602539,58.19449996948242,1.2922913241557694,0,-0.029227562953289765,,-0.014378068160031177,-0.04114651270614178,-0.027158937602107743,1.2289235147090771,0.017562716050817512,-0.03689450684247586
2020-01-31,48.067386627197266,53.939998626708984,55.47999954223633,53.599998474121094,55.43000030517578,13467200,-0.03333334472729188,55.85599899291992,57.88949985504151,1.5315064307459192,1,-0.06565045809076286,-0.10159897061628453,-0.034302499297413025,-0.06822482899700788,-0.03512728331067953,1.5605912243396238,0.034853561660721497,-0.0066308053215711205
2020-02-03,48.80703353881836,54.77000045776367,54.939998626708984,54.13999938964844,54.349998474121094,9594300,0.015387501894442046,55.757999420166016,57.724999809265135,1.6815676805570898,1,-0.008867134973809643,-0.056665532857545275,-0.01771941197095772,-0.05119098070619954,-0.03407536415068826,1.1179633521305485,0.014606522373091319,0.007601035555256708
2020-02-04,51.257625579833984,57.52000045776367,57.63999938964844,56.900001525878906,56.91999816894531,12746600,0.05020996854145876,55.84399948120117,57.7314998626709,1.6804554811854144,1,0.007531972394928976,0.002265221632650638,0.03001219454431614,-0.003663500955463417,-0.032694462918157835,1.4527008353263438,0.012865053162037158,0.03925502452459595
2020-02-05,51.61408233642578,57.91999816894531,58.150001525878906,57.16999816894531,58.099998474121094,6594400,0.006954063073684402,55.98999938964844,57.711499786376955,1.675455654577592,1,0.012764461615066391,-0.006858736762208939,0.03447041972380682,0.003612770129699072,-0.029829417067668777,0.7552061860392674,0.01691994799576906,0.010083414668664803
2020-02-06,51.70319366455078,58.02000045776367,58.279998779296875,57.279998779296875,58.27000045776367,4236300,0.0017265589084907162,56.433999633789064,57.67499980926514,1.6595168346085145,0,0.039784968656929154,-0.01242552412317155,0.02810364025705203,0.005981805802158124,-0.021517124916864153,0.48835343402507997,0.01723543592054884,0.006042857387485556
2020-02-07,50.081336975097656,56.20000076293945,57.13999938964844,56.060001373291016,57.13999938964844,6808400,-0.031368488115561255,56.886000061035155,57.52349987030029,1.6483561149094217,1,0.041898446306437354,-0.05115648831191044,-0.012059193779834554,-0.023007972573730107,-0.011082423891149249,0.7772638563287971,0.01921704629352276,-0.015167202019514603
2020-02-10,50.81206130981445,57.02000045776367,57.04999923706055,56.34000015258789,56.439998626708984,4281200,0.01459074170271113,57.33600006103516,57.4314998626709,1.6209561368106387,1,0.04108088335210258,-0.03126062068481006,-0.005511364638884797,-0.007165047158635862,-0.0016628470763273926,0.4902257154373237,0.012451755152099177,0.004270424564260855
2020-02-11,52.27352523803711,58.65999984741211,58.900001525878906,57.810001373291016,57.95000076293945,6523200,0.028761827016526187,57.56399993896484,57.36149978637695,1.529097927389167,1,0.019819182555214532,-0.0233100481829408,0.01903967600599965,0.022637135811842013,0.003530245083235785,0.7473367706944818,0.018581659656038644,0.0163100718644269
2020-02-12,53.13791275024414,59.630001068115234,59.75,58.900001525878906,59.25,5962900,0.01653599084940871,57.90600051879883,57.32699985504151,1.4652867585542468,0,0.029523531651055368,-0.011438969333552373,0.0297723989546943,0.040173063633142325,0.010099964505754629,0.6861021426812627,0.014254544002944795,0.010057963759335431
2020-02-13,52.870574951171875,59.33000183105469,59.70000076293945,58.7400016784668,59.130001068115234,6460100,-0.005031011767346105,58.16800079345703,57.373999977111815,1.5153965797933715,0,0.022578444725188218,0.016098689008941847,0.01997663701256802,0.03409212979264442,0.013839035393418065,0.759098167734597,0.016180668377633028,-0.008385040936505272
2020-02-14,51.85468292236328,58.189998626708984,59.16999816894531,57.869998931884766,59.02000045776367,6932400,-0.019214616031732468,58.566000366210936,57.34599990844727,1.4936515965066643,0,0.03540921417712539,-0.009531938268783291,-0.0064201368908722856,0.014717656324925166,0.021274377632465997,0.8356250824939293,0.022340595768013168,-0.005225035626558072
2020-02-18,50.06352996826172,56.18000030517578,56.560001373291016,55.630001068115234,56.099998474121094,10989000,-0.03454198949938836,58.39800033569336,57.22599983215332,1.4856807886021843,1,-0.014731675654932719,-0.040969638969977074,-0.037980753069757456,-0.01827839670858533,0.020480210166315585,1.3021330145048777,0.016553939126449268,-0.035916827666474416
2020-02-19,51.36456298828125,57.63999938964844,57.939998626708984,57.0,57.25,7866300,0.025987879610925413,58.194000244140625,57.195999717712404,1.4701037639489438,0,-0.017388347432951257,-0.010302236805054932,-0.009519896418324847,0.007762774916556525,0.017448781931495138,0.9433303832898022,0.0163080957089288,0.019045918280738094
2020-02-20,50.33085632324219,56.47999954223633,57.040000915527344,55.810001373291016,56.939998626708984,7192900,-0.020124910820530584,57.56399993896484,57.10249977111816,1.4522033129367795,0,-0.0528257834890975,-0.03204796882238359,-0.01883122086508715,-0.010901453200419908,0.008081960854542162,0.8674212641155388,0.021777612468224645,-0.01214435757029464
2020-02-21,49.53775787353515,55.59000015258789,56.650001525878906,55.52000045776367,56.650001525878906,6816600,-0.015757779689479,56.815999603271486,57.00799980163574,1.4874127823028986,0,-0.06303727562855377,-0.032880991731039644,-0.02157841909399416,-0.024873695866929224,-0.0033679518494305403,0.8381254495490678,0.02032741617221653,0.003009950159710062
2020-02-24,48.22779083251953,54.119998931884766,54.689998626708984,53.18000030517578,53.54999923706055,9968800,-0.0264436268513788,56.00199966430664,56.82749977111816,1.6092364827706507,0,-0.06994328563115149,-0.06253248984889426,-0.033605955924844944,-0.04764420131341851,-0.014526419605584593,1.2289742439110989,0.027900930364645454,-0.036697264074973646
2020-02-25,47.99610900878906,53.86000061035156,55.470001220703125,53.83000183105469,55.33000183105469,12670700,-0.0048041080314956686,55.5379997253418,56.757499885559085,1.7084032231921755,1,-0.041295829160230224,-0.025334740385543952,-0.030213531695211016,-0.05105050929039845,-0.02148615007137702,1.5337528022427627,0.030449301356547696,0.022357777587779015
2020-02-26,49.03872299194336,55.029998779296875,55.40999984741211,54.380001068115234,54.4900016784668,10969300,0.021722951275281677,55.01599960327148,56.65449981689453,1.7489201668295622,0,-0.04528106589154979,-0.03608340108224073,0.0002544564513295988,-0.028673821900254803,-0.028920919237106064,1.3053274921059537,0.018717041652640855,0.011697011900778875
2020-02-27,47.4881591796875,53.290000915527344,54.599998474121094,53.27000045776367,54.20000076293945,11878900,-0.03161907872736758,54.37799987792969,56.45949993133545,1.8972044256795992,1,-0.05648014611479357,-0.06819370178058115,-0.020008072471307092,-0.05613756798524194,-0.03686713583962357,1.379221062702316,0.024957740542464402,-0.015082646461363924
2020-02-28,47.97828674316406,53.84000015258789,54.04999923706055,51.0,51.349998474121094,13604500,0.010320871225586448,54.02799987792969,56.36149997711182,1.9817996357391356,1,-0.03148048201468712,-0.03512543210163499,-0.0034796721286474153,-0.044737982941332244,-0.041402377511772344,1.5498051992435806,0.056649317021109716,-0.03640462390836596
2020-03-02,49.88528823852539,55.97999954223633,56.0099983215332,53.83000183105469,54.369998931884766,13797700,0.0397473882537791,54.4,56.463500022888184,1.9014794756928157,0,0.03436808290947213,0.0378198177134772,0.02904410923228551,-0.00856306251748229,-0.03654573347475306,1.5688608796750325,0.03894241708297498,0.00984395946869987
2020-03-03,48.905059814453125,54.880001068115234,56.369998931884766,54.040000915527344,56.29999923706055,14661800,-0.01964984785845092,54.604000091552734,56.469000053405765,1.8964757188160153,1,0.018937995659205953,0.0020084098855612798,0.005054592632403043,-0.028139315089477868,-0.03302696984343976,1.62042859826925,0.042456231250168994,0.005716321854964956
2020-03-04,50.86553955078125,57.08000183105469,57.09000015258789,55.54999923706055,55.970001220703125,9878200,0.04008747667859702,55.014000701904294,56.447000122070314,1.8861660399069924,0,0.037252464060185675,-0.007649489276900678,0.037554097189642865,0.01121408945764113,-0.025386635553121782,1.1093267809736005,0.026979692819307125,0.019861518428817337
2020-03-05,49.662506103515625,55.72999954223633,56.38999938964844,55.25,56.11000061035156,10004200,-0.023651055457462933,55.502000427246095,56.337500190734865,1.8595328524574948,0,0.04578717554493483,-0.03781075096585873,0.004107944096341187,-0.010783237567194126,-0.014830259785402653,1.1023705341056973,0.02045575810178253,-0.016993713903060703
2020-03-06,49.074363708496094,55.06999969482422,55.08000183105469,53.970001220703125,54.599998474121094,12971200,-0.01184281092469619,55.74800033569336,56.19000015258789,1.8358994825643369,0,0.02284545948644845,-0.05084454911521308,-0.01216188270048213,-0.01993238040082279,-0.007866165077313548,1.3636791329611335,0.020156176075953137,-0.02027635164896846
2020-03-09,46.1871223449707,51.83000183105469,54.13999938964844,51.060001373291016,51.54999923706055,13781100,-0.05883417253902845,54.91800079345703,55.97150020599365,2.0786464739527943,1,-0.07413357886954808,-0.07775798705623005,-0.05622926759508429,-0.07399298499587958,-0.018822068528793943,1.3975995253814442,0.05942500303968728,-0.06391865765879967
2020-03-10,48.57533264160156,54.5099983215332,54.619998931884766,52.4900016784668,53.709999084472656,11698700,0.051707435766918275,54.844000244140624,55.84600009918213,2.087762357342336,0,-0.006742032423118882,-0.04401967934198281,-0.00609003575816125,-0.02392296270594485,-0.017942195560325874,1.1434086649709108,0.03907534982580528,0.03627237482155632
2020-03-11,46.55247116088867,52.2400016784668,53.560001373291016,52.09000015258789,53.11000061035156,14498000,-0.041643674792954166,53.876000213623044,55.525000190734865,2.1255351370354885,0,-0.08479327255302682,-0.10944422409896315,-0.030365998379043968,-0.059162512399526634,-0.029698333569514866,1.3638546532438585,0.028139379277796923,-0.02568331965309556
2020-03-12,43.38897705078125,48.689998626708984,50.9900016784668,48.5099983215332,49.65999984741211,15942200,-0.0679556458211431,52.46800003051758,54.97800006866455,2.403091476703783,1,-0.1263233621631723,-0.1834647366333183,-0.07200582072141404,-0.1143730480210664,-0.045654626123396914,1.4324749553648848,0.05093455384846085,-0.04938747603674287
2020-03-13,46.54357147216797,52.22999954223633,52.459999084472656,49.290000915527344,51.900001525878906,14948700,0.07270488838308298,51.9,54.62299995422363,2.245618074466743,0,-0.05157073122073774,-0.11966967924653016,0.006358372682780944,-0.04380939190437616,-0.04985079465620013,1.2938609398315324,0.06069305373785923,0.06592735653537418
2020-03-16,40.011600494384766,44.900001525878906,48.349998474121094,44.900001525878906,46.34000015258789,16628200,-0.1403407635573487,50.513999938964844,53.95850009918213,2.9805971492139234,1,-0.1337063488395166,-0.22838971325787283,-0.11113747515281369,-0.16787899138509466,-0.06383609911109256,1.3812690277322057,0.07683734590195328,-0.11277042774785839
2020-03-17,43.25531005859375,48.540000915527344,48.560001373291016,45.029998779296875,45.75,13415700,0.08106902596763743,49.32000045776367,53.57650012969971,3.1647883329611033,0,-0.10952114455757589,-0.13599144443124145,-0.015815075729861294,-0.0940057525590482,-0.07944713935460081,1.1032933830111553,0.07272357905673085,0.018930923056454274
2020-03-18,39.539306640625,44.369998931884766,46.09000015258789,43.2599983215332,43.79999923706055,15018500,-0.08590856829400362,47.74599990844727,52.91300010681152,3.625529443142714,0,-0.15065089000228782,-0.2302220783879264,-0.0707075144103374,-0.16145372890748289,-0.09765086439880594,1.1998199291460336,0.06378187737617945,-0.09765145424524557
2020-03-19,39.48263168334961,43.88999938964844,45.18000030517578,42.70000076293945,43.7400016784668,11182600,-0.010818110295048866,46.78600006103515,52.28350009918213,4.0426050934898825,1,-0.09858285833730751,-0.22291076938081344,-0.06189887290233631,-0.16053823278111,-0.10514789613775248,0.8793578248581795,0.056504888966146624,-0.014198721401483927
2020-03-20,40.05836486816406,44.529998779296875,48.279998779296875,44.47999954223633,48.02000045776367,14157700,0.014581895615140672,45.24599990844727,51.730500030517575,4.313858460282864,1,-0.14742486751723538,-0.19895667103674464,-0.015824628267674057,-0.13919257008868813,-0.12535158404123065,1.0820757063964808,0.08533571392836559,0.09409890921733077
2020-03-23,40.71505355834961,45.2599983215332,45.61000061035156,43.52000045776367,45.119998931884766,10508600,0.01639343279245109,45.317999267578124,51.2875,4.5061994040800135,1,0.008017745733189141,-0.1637102879751111,-0.001279865549722481,-0.11752379582679595,-0.11639289753686333,0.8015208806463361,0.04617764538434678,0.013249498512499347
2020-03-24,43.96254348754883,48.869998931884766,48.91999816894531,47.5,48.0,12216200,0.07976139514424241,45.38399887084961,51.03799991607666,4.494396361926204,1,0.006798475692897155,-0.09264763501520923,0.07681121425538895,-0.04247817288602218,-0.11078022364755857,0.9333822327152146,0.029056644157584546,0.060539146709671865
2020-03-25,44.07949447631836,49.0,50.04999923706055,48.04999923706055,49.29999923706055,9796600,0.0026601405966149017,46.30999908447266,50.73649997711182,4.4140428954458,1,0.10434981247628716,-0.10957657483295191,0.058086827223222226,-0.03422585274694134,-0.08724490050823448,0.7518804494275091,0.04081632653061224,0.008798860539676268
2020-03-26,44.86213684082031,49.869998931884766,50.459999084472656,48.91999816894531,49.099998474121094,10577500,0.01775508024254613,47.50599899291992,50.56549987792969,4.3759952571077445,0,0.13624970666203118,-0.06417718005041495,0.04976213507934357,-0.013754456056479847,-0.060505698399021424,0.8158884390671528,0.030880307770424522,0.002040785186144811
2020-03-27,42.19935989379883,46.90999984741211,48.09000015258789,46.5099983215332,47.22999954223633,12158500,-0.0593543041481831,47.981999206542966,50.2189998626709,4.37743278843019,1,0.05344713975653104,-0.1287147155560081,-0.022341698488142048,-0.06589139617092321,-0.0445449065541975,0.943097301098076,0.03368155694295641,-0.052937626753397304
2020-03-30,43.01799392700195,47.81999969482422,48.15999984741211,46.77000045776367,47.18000030517578,8428300,0.01939884566983885,48.49399948120117,49.81099987030029,4.188412858232489,0,0.05656211816678414,-0.14576634358947205,-0.013898622377769287,-0.03997109434984869,-0.02643995086483658,0.6676608343482954,0.029067323264723558,0.005755712185928852
2020-03-31,42.991004943847656,47.790000915527344,49.029998779296875,47.65999984741211,47.79999923706055,9595700,-0.0006273270491075067,48.27799987792969,49.456499862670896,4.0339969840078025,0,-0.022099407406632632,-0.12919096236510674,-0.010108102316505274,-0.03369625735284598,-0.02382902122094419,0.7757034579542,0.02866706226489404,-0.0004182446234067827
2020-04-01,41.83953857421875,46.5099983215332,47.560001373291016,46.29999923706055,46.83000183105469,8755200,-0.026783899758793694,47.779999542236325,48.92799968719483,3.657489374975446,1,-0.05081636078503671,-0.18517875211017976,-0.026580184865436673,-0.04941958349248543,-0.02346305085631674,0.7109857992865131,0.027090995091416995,-0.02008786495253545
2020-04-02,43.2968635559082,48.130001068115234,48.220001220703125,46.61000061035156,46.91999816894531,6174700,0.03483127940325037,47.43199996948242,48.54799976348877,3.289928354369817,0,-0.0348906737725444,-0.13637176631162995,0.014715826848581193,-0.008610008597880414,-0.022987554573683035,0.5093504373408718,0.03345108195765536,0.00881530557317367
2020-04-03,42.33431625366211,47.060001373291016,48.150001525878906,46.779998779296875,47.790000915527344,5486200,-0.02223144963803181,47.4620002746582,48.14749984741211,2.9210542023673076,1,0.00319764498756836,-0.14545121419868157,-0.008469910645165779,-0.022586810895011467,-0.014237490522381713,0.46697243762897983,0.029111829719571124,-0.007064204135518559
2020-04-06,44.95209503173828,49.970001220703125,50.099998474121094,48.5099983215332,48.630001068115234,7370300,0.06183594905425749,47.89200057983398,48.054499816894534,2.825693260933148,0,0.04496029986615846,-0.03588656269807644,0.04338930543119002,0.03986102053100882,-0.00338156130393061,0.644938857997157,0.031819093731163164,0.03336165849997785
2020-04-07,44.727195739746094,49.720001220703125,51.31999969482422,49.65999984741211,51.290000915527344,6568700,-0.005003001678863694,48.27800064086914,47.814999961853026,2.424214860029567,1,0.040385023398246345,-0.08787373414645427,0.029868688858114778,0.03984108042183232,0.009683168030649282,0.5879922892420425,0.03338696312663997,0.026415842757220753
2020-04-08,45.22196578979492,50.27000045776367,50.599998474121094,49.540000915527344,50.209999084472656,6325900,0.011061931286347804,49.03000106811523,47.71649990081787,2.270078575808885,0,0.08084287834707715,-0.0377105887711936,0.025290625385175236,0.053513995415703786,0.027527190175883932,0.5877559742817854,0.021086086113811534,0.009855145851555225
2020-04-09,43.47678756713867,48.33000183105469,50.65999984741211,47.720001220703125,50.279998779296875,12274000,-0.03859157766149124,49.070001220703126,47.698500061035155,2.2633706005242433,1,0.00415542818410497,-0.007393649739328989,-0.01508048443528931,0.013239447135894533,0.02875354901963362,1.1601803128535766,0.06083175078259305,0.00019889240983017586
2020-04-13,43.85459899902344,48.75,49.09000015258789,47.959999084472656,48.7400016784668,9873200,0.008690216284565455,49.40800094604492,47.52450008392334,2.0170291828362745,1,0.03591157198027939,-0.06662836631698976,-0.013317700239754315,0.025786697680407977,0.03963220778325941,0.9561851763793247,0.02317950908954327,0.008483340200261758
2020-04-14,45.54581832885742,50.630001068115234,51.27000045776367,49.95000076293945,50.0,11068800,0.03856412447415858,49.540000915527344,47.81100006103516,2.0315177979943497,0,0.013207921378610266,0.12761691197123337,0.022002424958499578,0.058961347879805004,0.03616324386197643,1.1016312777770314,0.026071492533613676,0.02564102564102555
2020-04-15,44.67322540283203,49.65999984741211,49.970001220703125,49.040000915527344,49.7599983215332,9398100,-0.019158625325686462,49.52800064086914,47.86700000762939,2.0677837715469924,1,-0.0012067854347925788,0.023073731165227374,0.002665143047063445,0.037457953067811633,0.034700328681032906,0.9544352891533412,0.018727352155323167,-0.017183541936164892
2020-04-16,47.1380729675293,52.400001525878906,53.13999938964844,51.68000030517578,51.810001373291016,18615900,0.05517522526955032,49.954000854492186,48.2685001373291,2.1316401388466963,1,0.04237121640579322,0.18097820120125574,0.04896506044653992,0.08559415305624252,0.034919268516064424,1.856644826504605,0.027862577136598045,0.04329443279269252
2020-04-17,48.29852294921875,53.689998626708984,54.189998626708984,53.0,54.130001068115234,11288500,0.02461826456613725,51.02600021362305,48.75850009918213,2.1975259027261362,0,0.11090412978652542,0.223285472165486,0.052208646610217624,0.10114130905371255,0.04650471425143276,1.1252570542258569,0.022164251390332495,0.03301525747822609
2020-04-20,47.30899429321289,52.59000015258789,53.81999969482422,52.560001373291016,53.0,9901700,-0.02048795869355602,51.794000244140626,49.16150016784668,2.1189032653461717,0,0.07876923389923873,0.18100160777543772,0.015368573670602181,0.06973953140233036,0.05354800132839904,1.0084090953068143,0.02395889556716801,-0.012851529975002274
2020-04-21,46.21150588989258,51.369998931884766,51.810001373291016,50.52000045776367,51.599998474121094,13102500,-0.02319834982246316,51.94199981689453,49.46700019836426,1.9613960478115475,1,0.014615797909503847,0.13499780903537117,-0.011012300008204856,0.03847006541511355,0.05003334765814464,1.3169896947629494,0.025111951379205792,-0.018824903510065494
2020-04-22,47.63284683227539,52.95000076293945,53.11000061035156,52.40999984741211,52.47999954223633,8255500,0.030757287597956262,52.6,49.67100028991699,2.1030926643827113,0,0.06625052206275406,0.08348684101142334,0.0066540068999896285,0.06601438372256996,0.05896800332159985,0.8466493484117698,0.01322003310393519,0.02160795470958443
2020-04-23,47.35396957397461,52.63999938964844,53.130001068115234,52.2599983215332,52.810001373291016,7619900,-0.0058546056435184735,52.6479995727539,49.853000259399415,2.1973573941146074,1,0.00458011177062656,0.07428570182955996,-0.0001519560699435596,0.0559043410777178,0.05606481653684447,0.790285787477747,0.01652740799144302,-0.002643992212110091
2020-04-24,47.43492889404297,52.72999954223633,52.88999938964844,52.0,52.599998474121094,5701800,0.0017097293622991838,52.455999755859374,49.99600028991699,2.289645646865011,1,-0.017880408065331754,0.057349121147123094,0.005223421298844899,0.05468435947806638,0.049203925347574354,0.6066925795128201,0.01687842589369937,-0.0007598958205005113
2020-04-27,48.13660430908203,53.5099983215332,53.75,52.970001220703125,53.150001525878906,5812300,0.014792315305675263,52.63999938964844,50.32600021362305,2.2970673639744317,0,0.017493785249590665,0.14069491570218373,0.016527335523788933,0.06326745806133549,0.04598019246916031,0.6400605229020159,0.0145766922773943,0.007965142941185777
2020-04-28,47.46192169189453,52.7599983215332,53.72999954223633,52.68000030517578,53.5099983215332,8561100,-0.01401607220193446,52.917999267578125,50.5730001449585,2.2789422741077017,1,0.027058583191553964,0.10330402882130629,-0.0029857694590076367,0.043244382779468626,0.04636859818278733,0.9420742778541953,0.019901426657779202,0.0
2020-04-29,49.00921249389648,54.47999954223633,54.689998626708984,53.43000030517578,53.75,8565500,0.032600479064100574,53.2239990234375,50.90750007629394,2.339137665934036,0,0.028895160665752817,0.13998741365446077,0.023598386852625275,0.07017628955632005,0.045504079824620576,0.9479315492823698,0.023127722689431616,0.018764247724828653
2020-04-30,47.79476547241211,53.130001068115234,54.40999984741211,52.959999084472656,54.20000076293945,6337900,-0.024779707882972568,53.32199935913086,51.23850021362305,2.144392964538973,0,0.00930854263199632,0.1423350459145707,-0.0036007331556059397,0.036915617096639375,0.04066276602205967,0.7109154386506078,0.02729156284187689,-0.00513947837095341
2020-05-01,45.96861267089844,51.099998474121094,52.560001373291016,51.09000015258789,52.47999954223633,10238700,-0.038208216698350506,52.99599914550781,51.38700008392334,2.016841904739593,1,-0.030912214721519504,0.06170781924152924,-0.035776298248118454,-0.005585101471841658,0.03131140286369534,1.1228707026783977,0.028767148035191963,-0.012234171142695316
2020-05-04,46.91318130493164,52.150001525878906,52.18000030517578,51.279998779296875,51.790000915527344,7514000,0.020548005540343972,52.72399978637695,51.641500091552736,1.744905703778625,0,-0.02541575104305349,0.10815979609122417,-0.010886849685602829,0.009846759552388562,0.020961817393087008,0.814992654328252,0.017257938629825154,0.013502983600981677
2020-05-05,46.51736068725586,51.709999084472656,52.58000183105469,51.58000183105469,52.209999084472656,7780700,-0.008437246951716881,52.513999938964844,51.72849998474121,1.6999787366315384,1,-0.019901426657779164,0.03482084893463311,-0.015310219282984483,-0.000357653909817901,0.015185051846764103,0.8420456839030609,0.019338619564978437,0.0011504804762849652
2020-05-06,46.89519500732422,52.130001068115234,52.619998931884766,52.0,52.11000061035156,8206700,0.008122258578200148,52.044000244140626,51.848999977111816,1.6342607739243684,1,-0.04313506780225329,0.0484714358053675,0.0016524637531929454,0.005419604835724234,0.0037609262881615996,0.8803455431615183,0.011893322831024867,0.007735477334382956
2020-05-07,47.075103759765625,52.33000183105469,52.97999954223633,52.099998474121094,52.95000076293945,5493400,0.003836576996768537,51.88400039672852,51.952000045776366,1.5939243243785461,1,-0.015057391699181633,0.04097874188447248,0.008596126569189844,0.007275981385610919,-0.0013088937670913982,0.5919286763335204,0.01681637755252298,0.015729899827793492
2020-05-08,47.59686279296875,52.90999984741211,53.34000015258789,52.470001220703125,52.619998931884766,6086000,0.01108347020949707,52.24600067138672,52.18099994659424,1.3576561409875298,0,0.03542077157218837,0.09476511158363987,0.012709090982901516,0.013970600440083247,0.001245678021866246,0.6783998858558195,0.016442996303038512,0.005541698656275962
2020-05-11,47.1380729675293,52.400001525878906,52.83000183105469,52.380001068115234,52.61000061035156,6459300,-0.009638977943753457,52.29600067138672,52.36350002288818,1.0913885228246876,0,0.004793863714000812,0.07487182617187504,0.001988696136549617,0.0006970791290645817,-0.0012890534718259187,0.7339767499600871,0.00858780056937995,-0.005669991266787355
2020-05-12,45.96861267089844,51.099998474121094,52.63999938964844,51.08000183105469,52.63999938964844,8584500,-0.024809217822556295,52.1740005493164,52.386999893188474,1.0566038421772537,0,-0.011796569737993479,0.009282982344273494,-0.02058500524950413,-0.024567190747541212,-0.004065881694052978,0.9894308568267214,0.030528328868420412,0.00458011177062656
